駅名,時刻
博多,1978/10/2 16:58
小倉,1978/10/2 17:54
小倉,1978/10/2 17:55
門司,1978/10/2 18:02
門司,1978/10/2 18:07
下関,1978/10/2 18:15
下関,1978/10/2 18:19
防府,1978/10/2 19:29
徳山,1978/10/2 19:53
徳山,1978/10/2 19:54
岩国,1978/10/2 20:49
岩国,1978/10/2 20:50
広島,1978/10/2 21:25
広島,1978/10/2 21:30
尾道,1978/10/2 22:46
岡山,1978/10/2 23:46
岡山,1978/10/2 23:50
浜松,1978/10/3 5:57
浜松,1978/10/3 5:59
熱海,1978/10/3 7:57
熱海,1978/10/3 7:59
横浜,1978/10/3 9:04
東京,1978/10/3 9:30
