駅名,時刻
新大阪,1980/4/1 21:56
大阪,1980/4/1 22:02
大阪,1980/4/1 22:05
神戸,1980/4/1 22:34
姫路,1980/4/1 23:24
姫路,1980/4/1 23:27
岡山,1980/4/2 00:38
岡山,1980/4/2 00:41
光,1980/4/2 04:28
徳山,1980/4/2 04:40
徳山,1980/4/2 04:42
防府,1980/4/2 05:07
小郡,1980/4/2 05:21
小郡,1980/4/2 05:22
小野田,1980/4/2 05:47
下関,1980/4/2 06:23
下関,1980/4/2 06:31
門司,1980/4/2 06:40
門司,1980/4/2 06:40
門司,1980/4/2 06:51
中津,1980/4/2 07:43
宇佐,1980/4/2 08:08
別府,1980/4/2 08:53
別府,1980/4/2 08:54
大分,1980/4/2 09:08
