駅名,時刻
新大阪,1980/4/1 20:27
大阪,1980/4/1 20:34
大阪,1980/4/1 20:39
三宮,1980/4/1 21:06
姫路,1980/4/1 21:54
姫路,1980/4/1 21:56
岡山,1980/4/1 23:06
岡山,1980/4/1 23:11
倉敷,1980/4/1 23:24
倉敷,1980/4/1 23:24
福山,1980/4/1 23:57
福山,1980/4/1 23:57
下関,1980/4/2 04:51
下関,1980/4/2 04:56
門司,1980/4/2 05:04
