駅名,時刻
出雲市,1978/10/2 15:36
松江,1978/10/2 16:08
松江,1978/10/2 16:10
安来,1978/10/2 16:34
米子,1978/10/2 16:43
米子,1978/10/2 16:49
倉吉,1978/10/2 17:37
倉吉,1978/10/2 17:38
鳥取,1978/10/2 18:16
鳥取,1978/10/2 18:19
浜坂,1978/10/2 18:53
浜坂,1978/10/2 18:54
香住,1978/10/2 19:14
城崎,1978/10/2 19:41
城崎,1978/10/2 19:41
豊岡,1978/10/2 19:51
豊岡,1978/10/2 19:54
福知山,1978/10/2 20:53
福知山,1978/10/2 20:56
綾部,1978/10/2 21:08
綾部,1978/10/2 21:09
京都,1978/10/2 22:31
京都,1978/10/2 22:57
名古屋,1978/10/3 0:45
