駅名,時刻
名古屋,1978/10/3 1:56
名古屋,1978/10/3 2:15
京都,1978/10/3 4:12
京都,1978/10/3 4:26
綾部,1978/10/3 5:49
綾部,1978/10/3 5:49
福知山,1978/10/3 6:01
福知山,1978/10/3 6:05
豊岡,1978/10/3 7:09
豊岡,1978/10/3 7:11
城崎,1978/10/3 7:21
城崎,1978/10/3 7:21
香住,1978/10/3 7:47
浜坂,1978/10/3 8:11
浜坂,1978/10/3 8:11
鳥取,1978/10/3 8:55
鳥取,1978/10/3 8:58
倉吉,1978/10/3 9:37
倉吉,1978/10/3 9:38
米子,1978/10/3 10:25
米子,1978/10/3 10:28
安来,1978/10/3 10:38
松江,1978/10/3 10:57
松江,1978/10/3 11:03
出雲市,1978/10/3 11:40
