駅名,時刻
新大阪,1980/4/1 21:43
大阪,1980/4/1 21:48
大阪,1980/4/1 21:51
三宮,1980/4/1 22:15
姫路,1980/4/1 23:09
姫路,1980/4/1 23:11
岡山,1980/4/2 00:26
岡山,1980/4/2 00:28
徳山,1980/4/2 04:24
徳山,1980/4/2 04:26
小郡,1980/4/2 05:01
小郡,1980/4/2 05:03
宇部,1980/4/2 05:24
宇部,1980/4/2 05:25
厚狭,1980/4/2 05:35
厚狭,1980/4/2 05:36
下関,1980/4/2 06:04
下関,1980/4/2 06:06
門司,1980/4/2 06:13
門司,1980/4/2 06:13
門司,1980/4/2 06:13
小倉,1980/4/2 06:19
小倉,1980/4/2 06:22
黒崎,1980/4/2 06:35
博多,1980/4/2 07:15
