駅名,時刻
肥前山口,1980/4/2 05:50
肥前山口,1980/4/2 05:54
武雄温泉,1980/4/2 06:17
武雄温泉,1980/4/2 06:24
早岐,1980/4/2 06:53
早岐,1980/4/2 07:02
佐世保,1980/4/2 07:12
