駅名,時刻
下関,1978/10/2 16:05
宇部,1978/10/2 16:42
宇部,1978/10/2 16:43
防府,1978/10/2 17:17
徳山,1978/10/2 17:41
徳山,1978/10/2 17:41
柳井,1978/10/2 18:10
岩国,1978/10/2 18:39
岩国,1978/10/2 18:40
広島,1978/10/2 19:14
広島,1978/10/2 19:27
三原,1978/10/2 20:32
三原,1978/10/2 20:32
尾道,1978/10/2 20:43
福山,1978/10/2 21:00
福山,1978/10/2 21:00
倉敷,1978/10/2 21:33
倉敷,1978/10/2 21:34
岡山,1978/10/2 21:46
岡山,1978/10/2 21:49
大阪,1978/10/3 0:01
大阪,1978/10/3 0:05
静岡,1978/10/3 4:55
静岡,1978/10/3 4:57
横浜,1978/10/3 7:05
東京,1978/10/3 7:30
