駅名,時刻
東京,1978/10/2 18:28
東京,1978/10/2 18:43
横浜,1978/10/2 19:15
静岡,1978/10/2 21:23
静岡,1978/10/2 21:25
名古屋,1978/10/2 23:42
名古屋,1978/10/2 23:47
岡山,1978/10/3 4:33
岡山,1978/10/3 4:37
福山,1978/10/3 5:22
福山,1978/10/3 5:22
三原,1978/10/3 5:47
三原,1978/10/3 5:48
広島,1978/10/3 6:53
広島,1978/10/3 6:58
徳山,1978/10/3 8:27
徳山,1978/10/3 8:29
小郡,1978/10/3 9:06
小郡,1978/10/3 9:06
下関,1978/10/3 10:04
