X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
139.75666,35.65357,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"36","0","36",0.03202172768897,195.51305423215115
139.75642,35.6527,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"37","0","37",0.03292422422637,199.72822473939587
139.75609,35.65196,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"38","0","38",0.03373447110232,204.64013086047339
139.75551,35.65073,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"39","0","39",0.03509436080374,210.33964378524496
139.75514,35.65021,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"40","0","40",0.03573256139915,217.56619374572949
139.7547,35.64968,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"41","0","41",0.03642140100312,225.37903060357567
139.75371,35.64888,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"42","0","42",0.03769423249236,233.00852916155111
139.75294,35.64834,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"43","0","43",0.03863471109394,239.60573744182781
139.75153,35.64766,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"44","0","44",0.04020011838918,244.51356258447467
139.74824,35.64611,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"45","0","45",0.04383695767624,242.27267118828163
139.74697,35.64537,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"46","0","46",0.04530682161553,242.77193808748953
139.74677,35.64528,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"47","0","47",0.04552613873753,243.24659123330369
139.74504,35.64431,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"48","0","48",0.04750951968922,238.36223431985252
139.74418,35.64373,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"49","0","49",0.04854682388772,230.84690902671289
139.74376,35.64332,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"50","0","50",0.04913376511135,219.48376834572119
139.743489666396,35.6429081002476,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"51","0","51",0.04962645331263,208.80917471059504
139.743308827359,35.6425083507986,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"52","0","52",0.05006520424318,194.67086726293317
139.743275514905,35.6421276370376,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"53","0","53",0.05044737264507,186.45390365349903
139.743204131075,35.6416136734603,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"54","0","54",0.05096626975434,189.10600458917281
139.743108952635,35.641090192039,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"55","0","55",0.05149833341017,191.54415020898645
139.742851970846,35.6399575686003,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"56","0","56",0.05265974440280,195.50490127403009
139.742076266558,35.6376019022044,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"57","0","57",0.05513984143928,202.21526452010772
139.741622522909,35.6366799431618,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"58","0","58",0.05616740738635,204.24406304382524
139.740877018211,35.6348607631257,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"59","0","59",0.05813341686202,202.67111012401847
139.739977581951,35.6327478017527,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"60","0","60",0.06042984699372,201.06373406620560
139.739577832502,35.6315913837038,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"61","0","61",0.06165340832271,200.70865094048401
139.739049592159,35.6303064747606,0,"1","11","2",東海道・山陽線（東京～小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,"62","0","62",0.06304266310586,195.60376500975295
