X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
129.87356,32.79373,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,38,0,38,0.04910053600122,86.48720303697905
129.87462,32.79377,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,39,0,39,0.05016129044971,89.40912008288166
129.87579,32.79375,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,40,0,40,0.05133146137739,92.23912793624881
129.88086,32.79344,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,41,0,41,0.05641092985354,93.09135568867418
129.8815,32.79341,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,42,0,42,0.05705163259270,93.10261426795054
129.88215,32.79337,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,43,0,43,0.05770286219892,93.60641968186404
129.88277,32.79333,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,44,0,44,0.05832415118160,93.31352971660645
129.88316,32.79331,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,45,0,45,0.05871466366540,92.93567344626990
129.88433,32.79325,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,46,0,46,0.05988620111679,93.35397852776190
129.88524,32.79319,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,47,0,47,0.06079817699367,93.60983523061240
129.8869,32.79309,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,48,0,48,0.06246118631413,93.58939192560742
129.88874,32.79297,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,49,0,49,0.06430509520561,93.77273591678939
129.89009,32.79288,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,50,0,50,0.06565809187963,93.53301021714704
129.89097,32.79283,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,51,0,51,0.06653951118963,93.20339423238930
129.89351,32.79269,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,52,0,52,0.06908336653142,93.36558861998948
129.89511,32.79259,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,53,0,53,0.07068648848560,92.93347220880003
129.89561,32.79257,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,54,0,54,0.07118688832575,93.34465769870758
129.89782,32.7924,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,55,0,55,0.07340341714350,94.25435165816288
129.89949,32.79228,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,56,0,56,0.07507772296980,93.61606421174218
129.90114,32.79219,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,57,0,57,0.07673017569228,93.09773148653804
129.90263,32.79211,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,58,0,58,0.07822232179772,93.31559218853209
129.90649,32.79187,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,59,0,59,0.08208977574056,93.75151904756866
129.90852,32.79173,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,60,0,60,0.08412459760011,93.88872798766479
129.91061,32.79159,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,61,0,61,0.08621928134710,93.36542327270844
129.91219,32.79151,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,62,0,62,0.08780130536717,92.97572965721449
129.91294,32.79147,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,63,0,63,0.08855237127637,93.20967158928489
129.91532,32.79133,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,64,0,64,0.09093648536762,93.97019096196227
129.91582,32.79129,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,65,0,65,0.09143808281577,94.24890529166289
129.91859,32.7911,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,66,0,66,0.09421459141471,93.69203627581510
129.92074,32.79097,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,67,0,67,0.09636851806155,93.44348819315786
129.92241,32.79087,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,68,0,68,0.09804150939449,94.46613550763711
129.92324,32.79079,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,69,0,69,0.09887535590312,90.70993053937993
129.92366,32.79082,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,70,0,70,0.09929642596857,84.54256945869442
129.92533,32.79102,0,27,"11","2",長崎線（肥前山口?長崎）,九州旅客鉄道,,14287,true,false,true,,true,71,0,71,0.10097835937985,83.55206131148763
