X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.20642,35.21132,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11773,0,11773,7.44040847918548,56.15673666285122
136.20685,35.21161,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11774,0,11774,7.44092713128467,56.15673666297318
136.20742,35.21199,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11775,0,11775,7.44161218602702,56.58716146240230
136.20814,35.21246,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11776,0,11776,7.44247201159070,56.08461846083072
136.2084,35.21264,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11777,0,11777,7.44278823935674,55.80738947228382
136.20897,35.21302,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11778,0,11778,7.44347329409906,56.70234477495516
136.20914,35.21313,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11779,0,11779,7.44367577866637,57.17976540245030
136.20942,35.21331,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11780,0,11780,7.44400864500592,57.78167202895794
136.20976,35.21352,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11781,0,11781,7.44440826982997,58.14659356150916
136.21008,35.21372,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11782,0,11782,7.44478562907526,55.56235957437376
136.21028,35.21387,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11783,0,11783,7.44503562907527,55.00938019671996
136.21074,35.21417,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11784,0,11784,7.44558481028396,56.27922042194084
136.21115,35.21445,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11785,0,11785,7.44608129794746,55.64471904141188
136.21134,35.21458,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11786,0,11786,7.44631151523613,55.96479387536736
136.21179,35.21488,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11787,0,11787,7.44685234792745,56.58146832029038
136.21228,35.2152,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11788,0,11788,7.44743758292297,56.17224059030638
136.2126,35.21542,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11789,0,11789,7.44782591267977,56.51014236041982
136.21282,35.21556,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11790,0,11790,7.44808668077596,56.65655278742974
136.21382,35.21624,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11791,0,11791,7.44929597809259,56.04711517118898
136.21439,35.21662,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11792,0,11792,7.44998103283494,55.14127954366026
136.21461,35.21678,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11793,0,11793,7.45025306224510,55.75071716157736
136.21494,35.21699,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11794,0,11794,7.45064421438943,56.91937009218456
136.21521,35.21717,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11795,0,11795,7.45096871400422,56.98124448674026
136.21551,35.21736,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11796,0,11796,7.45132381962230,56.98124448645554
136.21584,35.21758,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11797,0,11797,7.45172043026259,55.85882189331492
136.21613,35.21778,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11798,0,11798,7.45207270856167,55.63588561804198
136.21672,35.21818,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11799,0,11799,7.45278551989717,55.70162182536760
136.21723,35.21853,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11800,0,11800,7.45340406658094,56.08640886297990
136.21764,35.2188,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11801,0,11801,7.45389498408927,55.92225084492322
136.21859,35.21946,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11802,0,11802,7.45505174681344,56.60274224090182
136.21883,35.21961,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11803,0,11803,7.45533476624740,55.66925418709540
136.21926,35.21993,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11804,0,11804,7.45587076997872,52.06834403987276
136.21964,35.22024,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11805,0,11805,7.45636117797213,49.41609803230728
136.22083,35.22131,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11806,0,11806,7.45796149044163,47.48499350537806
136.22129,35.22174,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11807,0,11807,7.45859117290129,47.30718130057396
136.22263,35.22296,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11808,0,11808,7.46040335390770,48.46008497808716
136.22292,35.22321,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11809,0,11809,7.46078623770207,48.17874559707008
136.2232,35.22347,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11810,0,11810,7.46116833716556,47.45313140961690
136.22417,35.22435,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11811,0,11811,7.46247803178645,47.45313141106688
136.22431,35.22448,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11812,0,11812,7.46266908151821,47.55906949015394
136.22632,35.22629,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11813,0,11813,7.46537392901852,47.46381501069400
136.22678,35.22672,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11814,0,11814,7.46600361147818,47.96075027090010
136.22701,35.22692,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11815,0,11815,7.46630840649127,48.67868688252116
136.2271,35.227,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11816,0,11816,7.46642882243706,48.18962408414316
136.2277,35.22754,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11817,0,11817,7.46723603987988,47.98178330600744
136.22821,35.228,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11818,0,11818,7.46792284407322,47.05995921950114
136.22846,35.22824,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11819,0,11819,7.46826939854226,47.37273685265122
136.22914,35.22884,0,33,"11","2",東海道・山陽線（東京?小倉）,西日本旅客鉄道,本線,32687,true,true,true,true,true,11820,0,11820,7.46917626126615,47.30898052545718
