X,Y,Z,列車名,種別,vertex_index,distance,angle
137.32504,34.81029,0,はやぶさ,本線,3506,3.101100494,294.0951171
137.32484,34.81038,0,はやぶさ,本線,3507,3.101319811,293.1970456
137.32457,34.81049,0,はやぶさ,本線,3508,3.101611358,291.3611955
137.32425,34.81061,0,はやぶさ,本線,3509,3.101953118,291.3611955
137.32398,34.81072,0,はやぶさ,本線,3510,3.102244666,289.432795
137.32378,34.81078,0,はやぶさ,本線,3511,3.102453472,288.1765341
137.3235,34.81088,0,はやぶさ,本線,3512,3.102750794,287.9215152
137.32319,34.81097,0,はやぶさ,本線,3513,3.103073594,286.2893733
137.32285,34.81107,0,はやぶさ,本線,3514,3.103427995,284.8150301
137.32234,34.81119,0,はやぶさ,本線,3515,3.103951922,283.2405199
137.32217,34.81123,0,はやぶさ,本線,3516,3.104126565,283.6383817
137.32197,34.81128,0,はやぶさ,本線,3517,3.10433272,282.0221116
137.3218,34.81131,0,はやぶさ,本線,3518,3.104505347,282.2143765
137.32145,34.8114,0,はやぶさ,本線,3519,3.104866733,284.0460401
137.32108,34.81149,0,はやぶさ,本線,3520,3.105247522,283.8097017
137.31955,34.81187,0,はやぶさ,本線,3521,3.106824005,283.7592653
137.3181,34.81222,0,はやぶさ,本線,3522,3.108315648,284.0524447
137.31783,34.81229,0,はやぶさ,本線,3523,3.108594575,283.93236
137.31534,34.81288,0,はやぶさ,本線,3524,3.11115352,284.162672
137.31478,34.81303,0,はやぶさ,本線,3525,3.111733261,285.1250989
137.3139,34.81327,0,はやぶさ,本線,3526,3.112645402,284.5079519
137.31341,34.81339,0,はやぶさ,本線,3527,3.113149882,284.0907791
137.31271,34.81357,0,はやぶさ,本線,3528,3.113872654,284.5208236
137.31202,34.81375,0,はやぶさ,本線,3529,3.114585746,284.9379963
137.31125,34.81396,0,はやぶさ,本線,3530,3.115383869,284.2478193
137.31091,34.81404,0,はやぶさ,本線,3531,3.115733154,283.855407
137.3106,34.81412,0,はやぶさ,本線,3532,3.11605331,285.207845
137.31032,34.8142,0,はやぶさ,本線,3533,3.116344514,284.0200765
137.31018,34.81423,0,はやぶさ,本線,3534,3.116487693,283.0655003
137.30998,34.81428,0,はやぶさ,本線,3535,3.116693848,284.7801772
137.3098,34.81433,0,はやぶさ,本線,3536,3.116880663,285.524111
137.30944,34.81443,0,はやぶさ,本線,3537,3.117254294,284.4775699
137.30877,34.81459,0,はやぶさ,本線,3538,3.117943134,283.7336362
137.30833,34.8147,0,はやぶさ,本線,3539,3.118396675,283.7336362
137.30766,34.81486,0,はやぶさ,本線,3540,3.119085515,284.181223
137.30721,34.81498,0,はやぶさ,本線,3541,3.11955124,284.7528167
137.30671,34.81511,0,はやぶさ,本線,3542,3.120067864,284.4617741
137.30628,34.81522,0,はやぶさ,本線,3543,3.120511711,284.2513723
137.30513,34.81551,0,はやぶさ,本線,3544,3.121697712,284.094828
137.30437,34.8157,0,はやぶさ,本線,3545,3.122481102,284.1431381
137.30311,34.81602,0,はやぶさ,本線,3546,3.123781102,284.0555301
137.30234,34.81621,0,はやぶさ,本線,3547,3.124574198,284.4763001
137.30145,34.81645,0,はやぶさ,本線,3548,3.125495989,285.0114949
137.301,34.81657,0,はやぶさ,本線,3549,3.125961715,284.3800341
137.30035,34.81673,0,はやぶさ,本線,3550,3.126631117,282.8250697
137.29949,34.81691,0,はやぶさ,本線,3551,3.127509753,281.5657104
137.29939,34.81693,0,はやぶさ,本線,3552,3.127611733,280.618089
137.29899,34.817,0,はやぶさ,本線,3553,3.128017812,278.8457058
137.29855,34.81706,0,はやぶさ,本線,3554,3.128461884,275.5024332
137.29802,34.81709,0,はやぶさ,本線,3555,3.128992732,272.8646266
137.29779,34.8171,0,はやぶさ,本線,3556,3.129222949,272.6759791
137.29759,34.81711,0,はやぶさ,本線,3557,3.129423199,272.5325017
137.29733,34.81712,0,はやぶさ,本線,3558,3.129683392,271.1012991
137.29669,34.81712,0,はやぶさ,本線,3559,3.130323392,269.6669
137.29583,34.81711,0,はやぶさ,本線,3560,3.13118345,268.3037445
137.29562,34.8171,0,はやぶさ,本線,3561,3.131393688,266.3315198
137.295,34.81705,0,はやぶさ,本線,3562,3.132015701,266.3475332
137.29415,34.81701,0,はやぶさ,本線,3563,3.132866641,266.2033116
137.2938,34.81698,0,はやぶさ,本線,3564,3.133217925,265.7047608
137.29349,34.81696,0,はやぶさ,本線,3565,3.133528569,265.7724862
137.29337,34.81695,0,はやぶさ,本線,3566,3.133648985,265.4188265
137.29298,34.81692,0,はやぶさ,本線,3567,3.134040137,264.9453508
137.29258,34.81688,0,はやぶさ,本線,3568,3.134442132,267.1447034
137.29249,34.81688,0,はやぶさ,本線,3569,3.134532132,270
137.2924,34.81688,0,はやぶさ,本線,3570,3.134622132,267.9571916
137.29212,34.81686,0,はやぶさ,本線,3571,3.134902846,265.4723212
137.29189,34.81684,0,はやぶさ,本線,3572,3.135133713,264.3450338
137.29171,34.81682,0,はやぶさ,本線,3573,3.135314821,265.728605
137.29145,34.81681,0,はやぶさ,本線,3574,3.135575013,266.7805035
137.29118,34.81679,0,はやぶさ,本線,3575,3.135845753,265.9092095
137.29089,34.81677,0,はやぶさ,本線,3576,3.136136442,266.6310557
137.29048,34.81675,0,はやぶさ,本線,3577,3.136546929,266.6310557
137.29019,34.81673,0,はやぶさ,本線,3578,3.136837618,266.0319503
137.28976,34.8167,0,はやぶさ,本線,3579,3.137268664,265.5196731
137.28953,34.81668,0,はやぶさ,本線,3580,3.137499531,265.6392651
137.28892,34.81664,0,はやぶさ,本線,3581,3.138110842,265.9901888
137.28825,34.81659,0,はやぶさ,本線,3582,3.138782705,265.7862322
137.28715,34.81651,0,はやぶさ,本線,3583,3.13988561,265.7208262
137.2865,34.81646,0,はやぶさ,本線,3584,3.14053753,264.7786012
137.28565,34.81637,0,はやぶさ,本線,3585,3.141392282,263.5370921
137.28507,34.8163,0,はやぶさ,本線,3586,3.14197649,261.9360818
137.28464,34.81623,0,はやぶさ,本線,3587,3.142412151,260.2245204
137.28431,34.81617,0,はやぶさ,本線,3588,3.142747561,258.7473424
137.28394,34.81609,0,はやぶさ,本線,3589,3.143126111,255.6475849
137.28367,34.81601,0,はやぶさ,本線,3590,3.143407713,254.0367386
137.28338,34.81593,0,はやぶさ,本線,3591,3.143708546,252.2207676
137.28308,34.81582,0,はやぶさ,本線,3592,3.144028077,250.1049363
137.28252,34.81562,0,はやぶさ,本線,3593,3.144622719,250.2996697
137.28213,34.81548,0,はやぶさ,本線,3594,3.145037086,250.4815586
137.28173,34.81534,0,はやぶさ,本線,3595,3.145460879,251.0376845
137.28087,34.81505,0,はやぶさ,本線,3596,3.146368458,251.0932035
137.28041,34.81489,0,はやぶさ,本線,3597,3.14685549,250.6904786
137.28024,34.81483,0,はやぶさ,本線,3598,3.147035767,252.1230564
137.27983,34.81471,0,はやぶさ,本線,3599,3.147462967,253.8703758
137.27962,34.81465,0,はやぶさ,本線,3600,3.147681371,255.8732941
137.27907,34.81453,0,はやぶさ,本線,3601,3.148244309,258.7688588
137.2784,34.81441,0,はやぶさ,本線,3602,3.148924971,260.1917056
137.27804,34.81435,0,はやぶさ,本線,3603,3.149289937,259.4887735
137.2776,34.81426,0,はやぶさ,本線,3604,3.149739047,260.6574264
137.27712,34.8142,0,はやぶさ,本線,3605,3.150222782,263.5821953
137.27702,34.81419,0,はやぶさ,本線,3606,3.150323281,264.2894069
137.27692,34.81418,0,はやぶさ,本線,3607,3.15042378,264.1916329
137.27663,34.81415,0,はやぶさ,本線,3608,3.150715327,267.0469294
137.27652,34.81415,0,はやぶさ,本線,3609,3.150825327,266.6450816
137.27618,34.81411,0,はやぶさ,本線,3610,3.151167672,263.9671691
137.27586,34.81408,0,はやぶさ,本線,3611,3.151489075,264.3175845
137.27567,34.81406,0,はやぶさ,本線,3612,3.151680125,263.8937731
137.27521,34.81401,0,はやぶさ,本線,3613,3.152142835,264.3010616
137.27466,34.81396,0,はやぶさ,本線,3614,3.152695103,264.83869
137.27388,34.81389,0,はやぶさ,本線,3615,3.153478237,264.4972082
137.2732,34.81382,0,はやぶさ,本線,3616,3.154161831,264.5977487
137.27262,34.81377,0,はやぶさ,本線,3617,3.154743982,264.5002168
137.27215,34.81372,0,はやぶさ,本線,3618,3.155216634,264.4789014
137.27192,34.8137,0,はやぶさ,本線,3619,3.155447502,265.9252146
137.27156,34.81368,0,はやぶさ,本線,3620,3.155808057,267.3688023
137.27101,34.81366,0,はやぶさ,本線,3621,3.156358421,268.5111305
137.27037,34.81365,0,はやぶさ,本線,3622,3.156998499,270.3479833
137.27001,34.81366,0,はやぶさ,本線,3623,3.157358638,271.7501464
137.26971,34.81367,0,はやぶさ,本線,3624,3.157658804,273.0727736
137.26944,34.81369,0,はやぶさ,本線,3625,3.157929544,278.2505843
137.26921,34.81374,0,はやぶさ,本線,3626,3.158164916,281.0652903
137.26898,34.81378,0,はやぶさ,本線,3627,3.158398368,282.0942635
137.26851,34.8139,0,はやぶさ,本線,3628,3.158883446,285.4398957
137.26814,34.81401,0,はやぶさ,本線,3629,3.159269451,287.6908907
137.2677,34.81416,0,はやぶさ,本線,3630,3.159734316,288.0531042
137.26725,34.8143,0,はやぶさ,本線,3631,3.160205591,286.9903713
137.26705,34.81436,0,はやぶさ,本線,3632,3.160414397,287.5670965
137.26687,34.81442,0,はやぶさ,本線,3633,3.160604134,289.1169126
137.26662,34.81451,0,はやぶさ,本線,3634,3.160869841,290.3098846
137.26591,34.81478,0,はやぶさ,本線,3635,3.161629446,289.6279208
137.26564,34.81487,0,はやぶさ,本線,3636,3.161914051,289.495497
137.2654,34.81496,0,はやぶさ,本線,3637,3.162170371,290.5560452
137.26516,34.81505,0,はやぶさ,本線,3638,3.162426691,291.1787274
137.26491,34.81515,0,はやぶさ,本線,3639,3.162695949,289.7730406
137.26466,34.81523,0,はやぶさ,本線,3640,3.162958437,288.4190818
137.2644,34.81532,0,はやぶさ,本線,3641,3.163233574,289.4461842
137.26415,34.81541,0,はやぶさ,本線,3642,3.16349928,288.4508027
137.26389,34.81549,0,はやぶさ,本線,3643,3.16377131,290.532609
137.2638,34.81553,0,はやぶさ,本線,3644,3.163869798,291.1987189
137.26362,34.81559,0,はやぶさ,本線,3645,3.164059535,287.7688389
137.26336,34.81567,0,はやぶさ,本線,3646,3.164331564,288.6195162
137.26306,34.81578,0,はやぶさ,本線,3647,3.164651095,287.4813917
137.26272,34.81587,0,はやぶさ,本線,3648,3.165002805,286.8131826
137.26225,34.81603,0,はやぶさ,本線,3649,3.165499293,287.7495647
137.26205,34.81609,0,はやぶさ,本線,3650,3.165708099,286.203941
137.26173,34.81618,0,はやぶさ,本線,3651,3.166040515,284.2918197
137.26138,34.81626,0,はやぶさ,本線,3652,3.166399541,282.3216452
137.26114,34.81631,0,はやぶさ,本線,3653,3.166644694,285.1016189
137.26108,34.81633,0,はやぶさ,本線,3654,3.16670794,283.4828572
137.26048,34.81642,0,はやぶさ,本線,3655,3.167314652,278.7516961
137.25991,34.81651,0,はやぶさ,本線,3656,3.167891714,278.5513645
137.25942,34.81658,0,はやぶさ,本線,3657,3.168386688,277.7807552
137.25873,34.81667,0,はやぶさ,本線,3658,3.169082533,276.8286185
137.25818,34.81673,0,はやぶさ,本線,3659,3.169635796,277.1779657
137.25783,34.81678,0,はやぶさ,本線,3660,3.16998935,277.4595385
137.25741,34.81683,0,はやぶさ,本線,3661,3.170412315,276.8501008
137.25708,34.81687,0,はやぶさ,本線,3662,3.170744731,278.5179494
137.2568,34.81692,0,はやぶさ,本線,3663,3.17102916,279.2979081
137.25633,34.81699,0,はやぶさ,本線,3664,3.171504344,278.1181553
137.25567,34.81708,0,はやぶさ,本線,3665,3.172170452,279.2391445
137.2553,34.81715,0,はやぶさ,本線,3666,3.172547016,280.7487104
137.25509,34.81719,0,はやぶさ,本線,3667,3.172760791,280.3961388
137.25492,34.81722,0,はやぶさ,本線,3668,3.172933418,278.5664981
137.25476,34.81724,0,はやぶさ,本線,3669,3.173094663,279.2174744
137.25451,34.81729,0,はやぶさ,本線,3670,3.173349614,281.7552006
137.25414,34.81737,0,はやぶさ,本線,3671,3.173728164,281.318972
137.25376,34.81744,0,はやぶさ,本線,3672,3.174114558,281.0148254
137.25337,34.81752,0,はやぶさ,本線,3673,3.174512678,281.331189
137.25291,34.81761,0,はやぶさ,本線,3674,3.1749814,280.2662624
137.25243,34.81769,0,はやぶさ,本線,3675,3.175468021,280.3180802
137.25162,34.81785,0,はやぶさ,本線,3676,3.176293672,280.9563677
137.25104,34.81796,0,はやぶさ,本線,3677,3.176884011,280.9408935
137.25038,34.81809,0,はやぶさ,本線,3678,3.177556692,281.2264112
137.25003,34.81816,0,はやぶさ,本線,3679,3.177913624,280.5646166
137.24951,34.81825,0,はやぶさ,本線,3680,3.178441355,279.5714462
137.24884,34.81836,0,はやぶさ,本線,3681,3.179120324,279.9716235
137.24788,34.81854,0,はやぶさ,本線,3682,3.180097054,280.5794195
137.24702,34.8187,0,はやぶさ,本線,3683,3.180971811,281.6317697
137.24671,34.81877,0,はやぶさ,本線,3684,3.181289616,280.1594995
137.24656,34.81879,0,はやぶさ,本線,3685,3.181440943,278.8376207
137.24611,34.81887,0,はやぶさ,本線,3686,3.181897999,280.6952652
137.24586,34.81892,0,はやぶさ,本線,3687,3.18215295,280.5187555
137.24551,34.81898,0,はやぶさ,本線,3688,3.182508056,280.819397
137.24423,34.81925,0,はやぶさ,本線,3689,3.183816222,281.3876377
137.24324,34.81944,0,はやぶさ,本線,3690,3.18482429,280.5844532
137.24313,34.81946,0,はやぶさ,本線,3691,3.184936093,281.0967523
137.24294,34.8195,0,はやぶさ,本線,3692,3.185130258,281.5992953
137.24254,34.81958,0,はやぶさ,本線,3693,3.18553818,281.4846126
137.24128,34.81984,0,はやぶさ,本線,3694,3.186824725,281.1990949
137.24012,34.82006,0,はやぶさ,本線,3695,3.188005403,281.6338524
137.23958,34.82018,0,はやぶさ,本線,3696,3.188558576,281.3521593
137.23919,34.82025,0,はやぶさ,本線,3697,3.188954808,281.135134
137.23891,34.82031,0,はやぶさ,本線,3698,3.189241164,281.7023448
137.23836,34.82042,0,はやぶさ,本線,3699,3.189802057,281.1697318
137.23718,34.82065,0,はやぶさ,本線,3700,3.191004263,281.1697318
137.23708,34.82067,0,はやぶさ,本線,3701,3.191106243,282.1522746
137.23682,34.82073,0,はやぶさ,本線,3702,3.191373077,282.2178303
137.23598,34.8209,0,はやぶさ,本線,3703,3.192230106,281.5652065
137.23424,34.82126,0,はやぶさ,本線,3704,3.194006957,282.0350631
137.2326,34.82162,0,はやぶさ,本線,3705,3.195686005,282.1841344
137.23114,34.82193,0,はやぶさ,本線,3706,3.197178553,282.213537
137.22978,34.82223,0,はやぶさ,本線,3707,3.198571248,282.0644656
137.2292,34.82235,0,はやぶさ,本線,3708,3.199163532,281.4012049
137.22864,34.82246,0,はやぶさ,本線,3709,3.199734233,281.6567546
137.22716,34.82278,0,はやぶさ,本線,3710,3.201248433,281.8207563
137.22632,34.82295,0,はやぶさ,本線,3711,3.202105462,282.8284487
137.22557,34.82314,0,はやぶさ,本線,3712,3.202879155,283.5547988
137.22474,34.82333,0,はやぶさ,本線,3713,3.203730624,282.5792589
137.22336,34.82363,0,はやぶさ,本線,3714,3.205142856,282.2280551
137.22174,34.82398,0,はやぶさ,本線,3715,3.206800234,282.1899848
137.22049,34.82425,0,はやぶさ,本線,3716,3.208079061,282.1038178
137.21894,34.82458,0,はやぶさ,本線,3717,3.209663801,282.1097356
137.21746,34.8249,0,はやぶさ,本線,3718,3.211178001,282.1326766
137.21615,34.82518,0,はやぶさ,本線,3719,3.21251759,282.2968461
137.21597,34.82522,0,はやぶさ,本線,3720,3.212701981,282.8846638
137.21563,34.8253,0,はやぶさ,本線,3721,3.213051266,282.8846638
137.21455,34.82554,0,はやぶさ,本線,3722,3.214157611,282.0812209
137.21319,34.82582,0,はやぶさ,本線,3723,3.215546136,282.0543719
137.21206,34.82607,0,はやぶさ,本線,3724,3.21670346,282.2486932
137.21098,34.8263,0,はやぶさ,本線,3725,3.217807679,282.3733162
137.20974,34.82658,0,はやぶさ,本線,3726,3.219078899,282.831206
137.209,34.82675,0,はやぶさ,本線,3727,3.219838175,281.9593532
137.20833,34.82688,0,はやぶさ,本線,3728,3.220520671,281.5377035
137.20819,34.82691,0,はやぶさ,本線,3729,3.220663849,280.4877081
137.20787,34.82696,0,はやぶさ,本線,3730,3.220987732,278.6759019
137.2074,34.82703,0,はやぶさ,本線,3731,3.221462916,275.4285443
137.20716,34.82704,0,はやぶさ,本線,3732,3.221703124,271.695515
137.20659,34.82705,0,はやぶさ,本線,3733,3.222273212,269.0347063
137.2062,34.82703,0,はやぶさ,本線,3734,3.222663724,264.8164593
137.20597,34.827,0,はやぶさ,本線,3735,3.222895673,261.1318728
137.20509,34.82684,0,はやぶさ,本線,3736,3.2237901,258.507385
137.20469,34.82675,0,はやぶさ,本線,3737,3.2242001,255.3101861
137.20429,34.82663,0,はやぶさ,本線,3738,3.224617712,252.0608739
137.20406,34.82655,0,はやぶさ,本線,3739,3.224861228,248.9286095
137.20288,34.82605,0,はやぶさ,本線,3740,3.226142789,246.7034246
137.20224,34.82577,0,はやぶさ,本線,3741,3.226841359,245.241798
137.20156,34.82544,0,はやぶさ,本線,3742,3.227597203,245.2948824
137.20071,34.82507,0,はやぶさ,本線,3743,3.228524242,250.3840766
137.20007,34.82489,0,はやぶさ,本線,3744,3.229189072,258.4694914
137.19945,34.82481,0,はやぶさ,本線,3745,3.229814212,264.1244576
137.19867,34.82475,0,はやぶさ,本線,3746,3.230596517,269.1477895
137.19782,34.82479,0,はやぶさ,本線,3747,3.231447457,273.1732535
137.19735,34.82482,0,はやぶさ,本線,3748,3.231918414,274.2079322
137.19711,34.82484,0,はやぶさ,本線,3749,3.232159246,277.9022909
137.1967,34.82492,0,はやぶさ,本線,3750,3.232576978,282.216719
137.19628,34.82502,0,はやぶさ,本線,3751,3.233008718,286.0521178
137.19566,34.82523,0,はやぶさ,本線,3752,3.233663317,288.5733433
137.19563,34.82524,0,はやぶさ,本線,3753,3.23369494,289.0786133
137.19457,34.82562,0,はやぶさ,本線,3754,3.234820995,289.98937
137.19373,34.82593,0,はやぶさ,本線,3755,3.235716372,290.4262452
137.19216,34.82652,0,はやぶさ,本線,3756,3.237393572,290.1714325
137.19099,34.82694,0,はやぶさ,本線,3757,3.238636673,289.9967283
137.18977,34.82739,0,はやぶさ,本線,3758,3.239937019,290.4605224
137.18871,34.82779,0,はやぶさ,本線,3759,3.24106998,290.8239591
137.18811,34.82802,0,はやぶさ,本線,3760,3.241712553,291.6112585
137.18767,34.8282,0,はやぶさ,本線,3761,3.242187948,293.4524612
137.18706,34.82848,0,はやぶさ,本線,3762,3.242859141,295.610475
137.18674,34.82864,0,はやぶさ,本線,3763,3.243216912,297.7038557
137.18605,34.82902,0,はやぶさ,本線,3764,3.24400463,298.9833568
137.18535,34.82941,0,はやぶさ,本線,3765,3.244805941,300.4238282
137.1848,34.82975,0,はやぶさ,本線,3766,3.245452548,303.1579458
137.18393,34.83035,0,はやぶさ,本線,3767,3.246509383,305.2424772
137.18317,34.8309,0,はやぶさ,本線,3768,3.247447519,307.5701305
137.18093,34.83273,0,はやぶさ,本線,3769,3.250340009,309.2901548
137.17949,34.83391,0,はやぶさ,本線,3770,3.252201729,309.699275
137.17798,34.83518,0,はやぶさ,本線,3771,3.254174798,310.3652028
137.17649,34.83646,0,はやぶさ,本線,3772,3.256139104,311.0441178
137.17632,34.83661,0,はやぶさ,本線,3773,3.25636582,312.4118205
137.1754,34.83748,0,はやぶさ,本線,3774,3.257632035,316.2637835
137.1745,34.83852,0,はやぶさ,本線,3775,3.259007389,320.1676795
137.17323,34.8401,0,はやぶさ,本線,3776,3.26103453,321.8754968
137.17228,34.84134,0,はやぶさ,本線,3777,3.262596612,322.5969386
137.17112,34.84286,0,はやぶさ,本線,3778,3.264508679,322.6862384
137.1701,34.8442,0,はやぶさ,本線,3779,3.266192722,321.882959
137.16972,34.84467,0,はやぶさ,本線,3780,3.266797122,322.5509901
137.16943,34.84507,0,はやぶさ,本線,3781,3.267291187,323.3262657
137.16917,34.84541,0,はやぶさ,本線,3782,3.267719206,324.2668673
137.16869,34.84612,0,はやぶさ,本線,3783,3.268576235,326.1245118
137.16835,34.84663,0,はやぶさ,本線,3784,3.269189179,327.8901133
137.16812,34.84702,0,はやぶさ,本線,3785,3.269641948,331.4526215
137.16796,34.84734,0,はやぶさ,本線,3786,3.269999719,335.8167697
137.16786,34.84759,0,はやぶさ,本線,3787,3.270268977,339.3792778
137.16774,34.84793,0,はやぶさ,本線,3788,3.270629533,342.7457385
137.16767,34.84819,0,はやぶさ,本線,3789,3.270898791,344.6637823
137.16736,34.8493,0,はやぶさ,本線,3790,3.272051266,344.1780548
137.1669,34.8509,0,はやぶさ,本線,3791,3.273716079,344.3871097
137.16652,34.8523,0,はやぶさ,本線,3792,3.275166734,344.4343834
137.16622,34.85335,0,はやぶさ,本線,3793,3.27625875,344.7600745
137.16615,34.85362,0,はやぶさ,本線,3794,3.276537677,345.0693135
137.16578,34.85497,0,はやぶさ,本線,3795,3.277937462,344.802297
137.16571,34.85523,0,はやぶさ,本線,3796,3.278206721,344.493058
137.16563,34.85551,0,はやぶさ,本線,3797,3.278497925,344.2410303
137.16546,34.85612,0,はやぶさ,本線,3798,3.279131171,344.3594093
137.16519,34.85708,0,はやぶさ,本線,3799,3.280128417,344.1729831
137.16515,34.85722,0,はやぶさ,本線,3800,3.280274019,344.6140621
137.16506,34.85756,0,はやぶさ,本線,3801,3.280625729,345.0842998
137.1648,34.85853,0,はやぶさ,本線,3802,3.28162997,344.387443
137.16448,34.85963,0,はやぶさ,本線,3803,3.28277557,343.115402
137.16411,34.8608,0,はやぶさ,本線,3804,3.284002681,343.0307287
137.16376,34.86199,0,はやぶさ,本線,3805,3.285243084,344.074621
137.16337,34.8634,0,はやぶさ,本線,3806,3.286706026,345.1681117
137.16296,34.86502,0,はやぶさ,本線,3807,3.288377104,345.433012
137.16292,34.86517,0,はやぶさ,本線,3808,3.288532346,344.9067321
137.16289,34.86528,0,はやぶさ,本線,3809,3.288646363,345.2375483
137.16245,34.86701,0,はやぶさ,本線,3810,3.29043144,346.3304487
137.16206,34.86869,0,はやぶさ,本線,3811,3.292156114,346.7690922
137.16196,34.86911,0,はやぶさ,本線,3812,3.292587855,350.9916755
137.16185,34.87047,0,はやぶさ,本線,3813,3.293952296,354.5862004
137.1618,34.87093,0,はやぶさ,本線,3814,3.294415005,354.7729488
137.16169,34.87241,0,はやぶさ,本線,3815,3.295899088,355.3348688
137.16157,34.87376,0,はやぶさ,本線,3816,3.29725441,354.2901002
137.16152,34.87421,0,はやぶさ,本線,3817,3.29770718,353.9220909
137.16141,34.87529,0,はやぶさ,本線,3818,3.298792767,354.0458009
137.16122,34.87707,0,はやぶさ,本線,3819,3.300582879,354.6666535
137.16118,34.87757,0,はやぶさ,本線,3820,3.301084476,354.8577428
137.16114,34.87797,0,はやぶさ,本線,3821,3.301486471,354.1402005
137.16102,34.87911,0,はやぶさ,本線,3822,3.30263277,354.8081159
137.16088,34.88094,0,はやぶさ,本線,3823,3.304468117,355.1650124
137.16069,34.88299,0,はやぶさ,本線,3824,3.306526903,354.9484166
137.16051,34.88513,0,はやぶさ,本線,3825,3.30867446,355.3624435
137.16046,34.88577,0,はやぶさ,本線,3826,3.30931641,355.0026504
137.16043,34.88608,0,はやぶさ,本線,3827,3.309627858,354.89328
137.16038,34.88669,0,はやぶさ,本線,3828,3.310239904,355.4738857
137.160349,34.887096,0,はやぶさ,本線,3829,3.310647086,355.4613179
137.160193,34.888989,0,はやぶさ,本線,3830,3.312546503,354.9187067
137.16017,34.88923,0,はやぶさ,本線,3831,3.312788598,354.882484
137.15997,34.89162,0,はやぶさ,本線,3832,3.315186951,355.4636829
137.15994,34.89202,0,はやぶさ,本線,3833,3.315588075,356.4922678
137.15993,34.89223,0,はやぶさ,本線,3834,3.315798313,355.9998965
137.15987,34.89288,0,はやぶさ,本線,3835,3.316451076,354.9135058
137.15978,34.89393,0,はやぶさ,本線,3836,3.317504926,355.7622866
137.15977,34.89409,0,はやぶさ,本線,3837,3.317665238,356.0876055
137.15964,34.89584,0,はやぶさ,本線,3838,3.31942006,355.5328228
137.15959,34.89645,0,はやぶさ,本線,3839,3.320032106,355.1665091
137.1594,34.89863,0,はやぶさ,本線,3840,3.32222037,355.3101064
137.15922,34.90097,0,はやぶさ,本線,3841,3.324567283,355.4781081
137.15896,34.90417,0,はやぶさ,本線,3842,3.327777828,355.5113038
137.15891,34.90483,0,はやぶさ,本線,3843,3.328439719,355.9161835
137.15879,34.90662,0,はやぶさ,本線,3844,3.330233737,355.8253462
137.15858,34.90928,0,はやぶさ,本線,3845,3.332902014,355.5436531
137.15832,34.91266,0,はやぶさ,本線,3846,3.336291999,355.2688389
137.15825,34.91345,0,はやぶさ,本線,3847,3.337085094,354.4636886
137.15823,34.91364,0,はやぶさ,本線,3848,3.337276144,354.6777653
137.1582,34.91401,0,はやぶさ,本線,3849,3.337647358,356.3809872
137.15819,34.91423,0,はやぶさ,本線,3850,3.337867585,356.4476242
137.15809,34.9155,0,はやぶさ,本線,3851,3.339141516,355.6348139
137.1579,34.91807,0,はやぶさ,本線,3852,3.34171853,355.4276256
137.15774,34.91993,0,はやぶさ,本線,3853,3.343585399,356.0353232
137.15772,34.92031,0,はやぶさ,本線,3854,3.343965925,355.2337054
137.15768,34.92066,0,はやぶさ,本線,3855,3.344318203,354.1428847
137.1576,34.92154,0,はやぶさ,本線,3856,3.345201832,354.2326897
137.15759,34.92163,0,はやぶさ,本線,3857,3.345292386,354.5245795
137.15749,34.92287,0,はやぶさ,本線,3858,3.346536412,354.9220167
137.15739,34.9239,0,はやぶさ,本線,3859,3.347571255,354.8455205
137.15716,34.92666,0,はやぶさ,本線,3860,3.350340822,355.4188265
137.15715,34.92679,0,はやぶさ,本線,3861,3.350471206,356.0488815
137.15709,34.92777,0,はやぶさ,本線,3862,3.351453041,356.2054258
137.15706,34.92819,0,はやぶさ,本線,3863,3.351874111,355.0041211
137.15697,34.92906,0,はやぶさ,本線,3864,3.352748754,354.2831594
137.15694,34.92937,0,はやぶさ,本線,3865,3.353060202,352.9708471
137.15691,34.92957,0,はやぶさ,本線,3866,3.353262439,352.8793206
137.15685,34.93017,0,はやぶさ,本線,3867,3.353865432,349.1720055
137.15683,34.93024,0,はやぶさ,本線,3868,3.353938233,345.2794354
137.15677,34.93049,0,はやぶさ,本線,3869,3.354195332,346.754825
137.15665,34.93101,0,はやぶさ,本線,3870,3.354728999,343.4345399
137.15654,34.93131,0,はやぶさ,本線,3871,3.35504853,339.0311435
137.15638,34.93171,0,はやぶさ,本線,3872,3.355479343,337.3849489
137.15625,34.93201,0,はやぶさ,本線,3873,3.355806298,336.6863583
137.15613,34.93229,0,はやぶさ,本線,3874,3.356110929,335.1181792
137.15577,34.93301,0,はやぶさ,本線,3875,3.356915914,331.184892
137.15527,34.93384,0,はやぶさ,本線,3876,3.357884882,327.0894613
137.15493,34.93433,0,はやぶさ,本線,3877,3.358481288,323.1582719
137.15451,34.93485,0,はやぶさ,本線,3878,3.359149719,320.3539599
137.15417,34.93525,0,はやぶさ,本線,3879,3.359674695,317.3177317
137.15365,34.93577,0,はやぶさ,本線,3880,3.360410086,314.6075877
137.15328,34.93613,0,はやぶさ,本線,3881,3.360926323,312.408235
137.15286,34.93649,0,はやぶさ,本線,3882,3.361479496,308.8158421
137.15229,34.93692,0,はやぶさ,本線,3883,3.362193498,305.0431062
137.15166,34.93733,0,はやぶさ,本線,3884,3.362945163,302.530603
