X,Y,Z,fid,N02_001,N02_002,N02_003,N02_004,種別,延長,夜行ルート,はやぶさ,さくら,富士,MidnightExp,vertex_index,vertex_part,vertex_part_index,distance,angle
136.35691,34.22647,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1493,0,1493,1.00287395992749,312.39155548428931
136.35666,34.22673,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1494,0,1494,1.00323465370343,318.91656975944562
136.35651,34.22692,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1495,0,1495,1.00347672807218,326.11697390178097
136.35638,34.22715,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1496,0,1496,1.00374092496844,332.66149367744504
136.3563,34.22732,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1497,0,1497,1.00392880791072,337.57252614570325
136.35625,34.22746,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1498,0,1498,1.00407746859820,339.27238322854379
136.35621,34.22756,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1499,0,1499,1.00418517189433,342.40304638149252
136.35616,34.22777,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1500,0,1500,1.00440104222579,350.13365525614745
136.35615,34.22786,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1501,0,1501,1.00449159607717,350.33259573697194
136.35612,34.22799,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1502,0,1502,1.00462501271781,354.69566361753050
136.35613,34.22823,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1503,0,1503,1.00486522096080,8.21109374551914
136.35616,34.22835,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1504,0,1504,1.00498891412956,11.50443503874051
136.35619,34.22854,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1505,0,1505,1.00518126797019,17.76883889730755
136.35628,34.22872,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1506,0,1506,1.00538251408816,27.80982763730944
136.35643,34.22899,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1507,0,1507,1.00569138299239,32.29614094467904
136.35678,34.22948,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1508,0,1508,1.00629354576108,37.54867288097763
136.35697,34.22971,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1509,0,1509,1.00659187443888,37.60749803470512
136.3573,34.23017,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1510,0,1510,1.00715800163308,35.17524081541593
136.35757,34.23056,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1511,0,1511,1.00763234328210,34.60183825858814
136.35779,34.23088,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1512,0,1512,1.00802067303888,34.50852298734444
136.35801,34.2312,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1513,0,1513,1.00840900279566,31.68209210443338
136.35828,34.23169,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1514,0,1514,1.00896846682489,22.50000000049426
136.35839,34.23207,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1515,0,1515,1.00936406763379,15.09029112288388
136.35844,34.23227,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1516,0,1516,1.00957022291507,7.01812173228691
136.35844,34.23249,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1517,0,1517,1.00979022291507,0.00000000000000
136.35844,34.23267,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1518,0,1518,1.00997022291507,358.41008493956684
136.35843,34.23285,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1519,0,1519,1.01015050047884,355.40558195992725
136.35841,34.23304,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1520,0,1520,1.01034155021059,345.68556454591868
136.35831,34.23328,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1521,0,1521,1.01060155021059,333.45729506724115
136.35811,34.23362,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1522,0,1522,1.01099601186904,328.45760600433056
136.35795,34.23387,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1523,0,1523,1.01129282831065,323.97035209449183
136.35744,34.23449,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1524,0,1524,1.01209563588410,321.20136033848081
136.35711,34.23491,0,7,"12","5",いわて銀河鉄道線,アイジーアールいわて銀河鉄道,,13255,true,,,,true,1525,0,1525,1.01262977069854,318.96184880014073
